Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
2165	wheeler232	1546755580.351	    94.404	0	0	0	0	./wrapper1.sh \[3.4,-0.6,2165\] > conn.log
2166	wheeler233	1546755581.584	    96.648	0	0	0	0	./wrapper1.sh \[3.4,-0.4,2166\] > conn.log
2167	wheeler235	1546755586.453	    96.006	0	0	0	0	./wrapper1.sh \[3.4,-0.2,2167\] > conn.log
2169	wheeler228	1546755589.643	    92.830	0	0	0	0	./wrapper1.sh \[3.4,0.2,2169\] > conn.log
2168	wheeler230	1546755587.082	    95.769	0	0	0	0	./wrapper1.sh \[3.4,0.0,2168\] > conn.log
2170	wheeler246	1546755594.906	    93.501	0	0	0	0	./wrapper1.sh \[3.4,0.4,2170\] > conn.log
2171	wheeler240	1546755610.299	    93.315	0	0	0	0	./wrapper1.sh \[3.4,0.6,2171\] > conn.log
2173	wheeler239	1546755630.640	    95.086	0	0	0	0	./wrapper1.sh \[3.4,1.0,2173\] > conn.log
2172	wheeler237	1546755610.449	   128.082	0	0	0	0	./wrapper1.sh \[3.4,0.8,2172\] > conn.log
2174	wheeler238	1546755645.031	    98.399	0	0	0	0	./wrapper1.sh \[3.4,1.2,2174\] > conn.log
2175	wheeler231	1546755649.374	    99.465	0	0	0	0	./wrapper1.sh \[3.4,1.4,2175\] > conn.log
2176	wheeler236	1546755654.098	   102.356	0	0	0	0	./wrapper1.sh \[3.4,1.6,2176\] > conn.log
2177	wheeler232	1546755674.768	   105.081	0	0	0	0	./wrapper1.sh \[3.4,1.8,2177\] > conn.log
2178	wheeler233	1546755678.248	   110.065	0	0	0	0	./wrapper1.sh \[3.4,2.0,2178\] > conn.log
2179	wheeler235	1546755682.472	   111.074	0	0	0	0	./wrapper1.sh \[3.4,2.2,2179\] > conn.log
2180	wheeler228	1546755682.482	   112.350	0	0	0	0	./wrapper1.sh \[3.4,2.4,2180\] > conn.log
2181	wheeler230	1546755682.862	   115.924	0	0	0	0	./wrapper1.sh \[3.4,2.6,2181\] > conn.log
2182	wheeler246	1546755688.420	   117.240	0	0	0	0	./wrapper1.sh \[3.4,2.8,2182\] > conn.log
2183	wheeler240	1546755703.628	   115.389	0	0	0	0	./wrapper1.sh \[3.4,3.0,2183\] > conn.log
2184	wheeler239	1546755725.743	   119.458	0	0	0	0	./wrapper1.sh \[3.4,3.2,2184\] > conn.log
2185	wheeler237	1546755738.543	   119.980	0	0	0	0	./wrapper1.sh \[3.4,3.4,2185\] > conn.log
2186	wheeler238	1546755743.442	   120.846	0	0	0	0	./wrapper1.sh \[3.4,3.6,2186\] > conn.log
2187	wheeler231	1546755748.852	   121.075	0	0	0	0	./wrapper1.sh \[3.4,3.8,2187\] > conn.log
2188	wheeler236	1546755756.470	   121.812	0	0	0	0	./wrapper1.sh \[3.4,4.0,2188\] > conn.log
2194	wheeler246	1546755805.674	    88.154	0	0	0	0	./wrapper1.sh \[3.6,-5.0,2194\] > conn.log
2189	wheeler232	1546755779.860	   121.820	0	0	0	0	./wrapper1.sh \[3.4,4.2,2189\] > conn.log
2195	wheeler240	1546755819.032	    88.121	0	0	0	0	./wrapper1.sh \[3.6,-4.8,2195\] > conn.log
2190	wheeler233	1546755788.331	   122.041	0	0	0	0	./wrapper1.sh \[3.4,4.4,2190\] > conn.log
2192	wheeler228	1546755794.844	   118.412	0	0	0	0	./wrapper1.sh \[3.4,4.8,2192\] > conn.log
2191	wheeler235	1546755793.558	   120.113	0	0	0	0	./wrapper1.sh \[3.4,4.6,2191\] > conn.log
2193	wheeler230	1546755798.798	   117.384	0	0	0	0	./wrapper1.sh \[3.4,5.0,2193\] > conn.log
2196	wheeler239	1546755845.214	    88.890	0	0	0	0	./wrapper1.sh \[3.6,-4.6,2196\] > conn.log
2197	wheeler237	1546755858.539	    89.707	0	0	0	0	./wrapper1.sh \[3.6,-4.4,2197\] > conn.log
2198	wheeler238	1546755864.300	    90.674	0	0	0	0	./wrapper1.sh \[3.6,-4.2,2198\] > conn.log
2199	wheeler231	1546755869.940	    89.849	0	0	0	0	./wrapper1.sh \[3.6,-4.0,2199\] > conn.log
2200	wheeler236	1546755878.295	    88.711	0	0	0	0	./wrapper1.sh \[3.6,-3.8,2200\] > conn.log
2201	wheeler246	1546755893.843	    90.042	0	0	0	0	./wrapper1.sh \[3.6,-3.6,2201\] > conn.log
2202	wheeler232	1546755901.689	    91.273	0	0	0	0	./wrapper1.sh \[3.6,-3.4,2202\] > conn.log
2203	wheeler240	1546755907.165	    89.923	0	0	0	0	./wrapper1.sh \[3.6,-3.2,2203\] > conn.log
2204	wheeler233	1546755910.384	    89.470	0	0	0	0	./wrapper1.sh \[3.6,-3.0,2204\] > conn.log
2205	wheeler228	1546755913.269	    89.894	0	0	0	0	./wrapper1.sh \[3.6,-2.8,2205\] > conn.log
2207	wheeler230	1546755916.195	    89.512	0	0	0	0	./wrapper1.sh \[3.6,-2.4,2207\] > conn.log
2206	wheeler235	1546755913.683	    94.328	0	0	0	0	./wrapper1.sh \[3.6,-2.6,2206\] > conn.log
2208	wheeler239	1546755934.122	    88.673	0	0	0	0	./wrapper1.sh \[3.6,-2.2,2208\] > conn.log
2209	wheeler237	1546755948.259	    89.629	0	0	0	0	./wrapper1.sh \[3.6,-2.0,2209\] > conn.log
2210	wheeler238	1546755954.986	    89.843	0	0	0	0	./wrapper1.sh \[3.6,-1.8,2210\] > conn.log
2211	wheeler231	1546755959.802	    94.757	0	0	0	0	./wrapper1.sh \[3.6,-1.6,2211\] > conn.log
2212	wheeler236	1546755967.021	    90.335	0	0	0	0	./wrapper1.sh \[3.6,-1.4,2212\] > conn.log
2213	wheeler246	1546755983.899	    90.582	0	0	0	0	./wrapper1.sh \[3.6,-1.2,2213\] > conn.log
2214	wheeler232	1546755992.973	    91.703	0	0	0	0	./wrapper1.sh \[3.6,-1.0,2214\] > conn.log
2215	wheeler240	1546755997.104	    95.003	0	0	0	0	./wrapper1.sh \[3.6,-0.8,2215\] > conn.log
2216	wheeler233	1546755999.868	    93.953	0	0	0	0	./wrapper1.sh \[3.6,-0.6,2216\] > conn.log
2217	wheeler228	1546756003.175	    95.558	0	0	0	0	./wrapper1.sh \[3.6,-0.4,2217\] > conn.log
2218	wheeler230	1546756005.719	    96.110	0	0	0	0	./wrapper1.sh \[3.6,-0.2,2218\] > conn.log
2219	wheeler235	1546756008.023	    94.848	0	0	0	0	./wrapper1.sh \[3.6,0.0,2219\] > conn.log
2220	wheeler239	1546756022.808	    94.630	0	0	0	0	./wrapper1.sh \[3.6,0.2,2220\] > conn.log
2221	wheeler237	1546756037.903	    93.847	0	0	0	0	./wrapper1.sh \[3.6,0.4,2221\] > conn.log
2222	wheeler238	1546756044.842	    95.443	0	0	0	0	./wrapper1.sh \[3.6,0.6,2222\] > conn.log
2223	wheeler231	1546756054.573	    95.881	0	0	0	0	./wrapper1.sh \[3.6,0.8,2223\] > conn.log
2224	wheeler236	1546756057.371	    96.590	0	0	0	0	./wrapper1.sh \[3.6,1.0,2224\] > conn.log
2225	wheeler246	1546756074.496	    97.376	0	0	0	0	./wrapper1.sh \[3.6,1.2,2225\] > conn.log
2226	wheeler232	1546756084.688	   104.408	0	0	0	0	./wrapper1.sh \[3.6,1.4,2226\] > conn.log
2227	wheeler240	1546756092.118	   101.960	0	0	0	0	./wrapper1.sh \[3.6,1.6,2227\] > conn.log
2228	wheeler233	1546756093.834	   105.321	0	0	0	0	./wrapper1.sh \[3.6,1.8,2228\] > conn.log
2229	wheeler228	1546756098.745	   107.351	0	0	0	0	./wrapper1.sh \[3.6,2.0,2229\] > conn.log
2230	wheeler230	1546756101.842	   111.187	0	0	0	0	./wrapper1.sh \[3.6,2.2,2230\] > conn.log
2231	wheeler235	1546756102.884	   113.346	0	0	0	0	./wrapper1.sh \[3.6,2.4,2231\] > conn.log
2232	wheeler239	1546756117.456	   115.210	0	0	0	0	./wrapper1.sh \[3.6,2.6,2232\] > conn.log
2233	wheeler237	1546756131.763	   115.664	0	0	0	0	./wrapper1.sh \[3.6,2.8,2233\] > conn.log
2234	wheeler238	1546756140.297	   116.682	0	0	0	0	./wrapper1.sh \[3.6,3.0,2234\] > conn.log
2235	wheeler231	1546756150.470	   119.035	0	0	0	0	./wrapper1.sh \[3.6,3.2,2235\] > conn.log
2236	wheeler236	1546756153.974	   119.953	0	0	0	0	./wrapper1.sh \[3.6,3.4,2236\] > conn.log
2237	wheeler246	1546756171.887	   121.380	0	0	0	0	./wrapper1.sh \[3.6,3.6,2237\] > conn.log
2238	wheeler232	1546756189.112	   123.539	0	0	0	0	./wrapper1.sh \[3.6,3.8,2238\] > conn.log
2239	wheeler240	1546756194.091	   125.220	0	0	0	0	./wrapper1.sh \[3.6,4.0,2239\] > conn.log
2240	wheeler233	1546756199.168	   126.513	0	0	0	0	./wrapper1.sh \[3.6,4.2,2240\] > conn.log
2241	wheeler228	1546756206.107	   124.105	0	0	0	0	./wrapper1.sh \[3.6,4.4,2241\] > conn.log
2242	wheeler230	1546756213.041	   122.956	0	0	0	0	./wrapper1.sh \[3.6,4.6,2242\] > conn.log
2245	wheeler237	1546756247.441	    88.753	0	0	0	0	./wrapper1.sh \[3.8,-5.0,2245\] > conn.log
2243	wheeler235	1546756216.243	   121.004	0	0	0	0	./wrapper1.sh \[3.6,4.8,2243\] > conn.log
2246	wheeler238	1546756256.992	    88.556	0	0	0	0	./wrapper1.sh \[3.8,-4.8,2246\] > conn.log
2244	wheeler239	1546756232.682	   120.228	0	0	0	0	./wrapper1.sh \[3.6,5.0,2244\] > conn.log
2247	wheeler231	1546756269.519	    89.226	0	0	0	0	./wrapper1.sh \[3.8,-4.6,2247\] > conn.log
2248	wheeler236	1546756273.939	    89.399	0	0	0	0	./wrapper1.sh \[3.8,-4.4,2248\] > conn.log
2249	wheeler246	1546756293.280	    90.621	0	0	0	0	./wrapper1.sh \[3.8,-4.2,2249\] > conn.log
2252	wheeler233	1546756325.693	    89.782	0	0	0	0	./wrapper1.sh \[3.8,-3.6,2252\] > conn.log
2250	wheeler232	1546756312.667	   103.973	0	0	0	0	./wrapper1.sh \[3.8,-4.0,2250\] > conn.log
2253	wheeler228	1546756330.225	    89.381	0	0	0	0	./wrapper1.sh \[3.8,-3.4,2253\] > conn.log
2251	wheeler240	1546756319.325	   104.313	0	0	0	0	./wrapper1.sh \[3.8,-3.8,2251\] > conn.log
2254	wheeler230	1546756336.010	    90.441	0	0	0	0	./wrapper1.sh \[3.8,-3.2,2254\] > conn.log
2256	wheeler235	1546756337.259	    89.471	0	0	0	0	./wrapper1.sh \[3.8,-2.8,2256\] > conn.log
2255	wheeler237	1546756336.207	    94.322	0	0	0	0	./wrapper1.sh \[3.8,-3.0,2255\] > conn.log
2257	wheeler238	1546756345.563	    96.258	0	0	0	0	./wrapper1.sh \[3.8,-2.6,2257\] > conn.log
2258	wheeler239	1546756352.922	    89.568	0	0	0	0	./wrapper1.sh \[3.8,-2.4,2258\] > conn.log
2259	wheeler231	1546756358.759	    89.771	0	0	0	0	./wrapper1.sh \[3.8,-2.2,2259\] > conn.log
2260	wheeler236	1546756363.351	    89.677	0	0	0	0	./wrapper1.sh \[3.8,-2.0,2260\] > conn.log
2261	wheeler246	1546756383.918	    91.690	0	0	0	0	./wrapper1.sh \[3.8,-1.8,2261\] > conn.log
2262	wheeler233	1546756415.491	    91.278	0	0	0	0	./wrapper1.sh \[3.8,-1.6,2262\] > conn.log
2263	wheeler232	1546756416.651	    90.700	0	0	0	0	./wrapper1.sh \[3.8,-1.4,2263\] > conn.log
2264	wheeler228	1546756419.615	    91.128	0	0	0	0	./wrapper1.sh \[3.8,-1.2,2264\] > conn.log
2265	wheeler240	1546756423.650	    91.913	0	0	0	0	./wrapper1.sh \[3.8,-1.0,2265\] > conn.log
2266	wheeler230	1546756426.464	    94.023	0	0	0	0	./wrapper1.sh \[3.8,-0.8,2266\] > conn.log
2267	wheeler235	1546756426.743	    94.894	0	0	0	0	./wrapper1.sh \[3.8,-0.6,2267\] > conn.log
2268	wheeler237	1546756430.541	    94.511	0	0	0	0	./wrapper1.sh \[3.8,-0.4,2268\] > conn.log
2270	wheeler239	1546756442.502	    95.643	0	0	0	0	./wrapper1.sh \[3.8,0.0,2270\] > conn.log
2269	wheeler238	1546756441.834	    98.153	0	0	0	0	./wrapper1.sh \[3.8,-0.2,2269\] > conn.log
2271	wheeler231	1546756448.546	    93.921	0	0	0	0	./wrapper1.sh \[3.8,0.2,2271\] > conn.log
2272	wheeler236	1546756453.041	    94.742	0	0	0	0	./wrapper1.sh \[3.8,0.4,2272\] > conn.log
2273	wheeler246	1546756475.621	    94.440	0	0	0	0	./wrapper1.sh \[3.8,0.6,2273\] > conn.log
2274	wheeler233	1546756506.784	    96.282	0	0	0	0	./wrapper1.sh \[3.8,0.8,2274\] > conn.log
2275	wheeler232	1546756507.363	    96.495	0	0	0	0	./wrapper1.sh \[3.8,1.0,2275\] > conn.log
2276	wheeler228	1546756510.756	    97.236	0	0	0	0	./wrapper1.sh \[3.8,1.2,2276\] > conn.log
2277	wheeler240	1546756515.577	   100.337	0	0	0	0	./wrapper1.sh \[3.8,1.4,2277\] > conn.log
2278	wheeler230	1546756520.500	   101.686	0	0	0	0	./wrapper1.sh \[3.8,1.6,2278\] > conn.log
2279	wheeler235	1546756521.649	   105.064	0	0	0	0	./wrapper1.sh \[3.8,1.8,2279\] > conn.log
2280	wheeler237	1546756525.064	   107.599	0	0	0	0	./wrapper1.sh \[3.8,2.0,2280\] > conn.log
2281	wheeler239	1546756538.160	   110.188	0	0	0	0	./wrapper1.sh \[3.8,2.2,2281\] > conn.log
2282	wheeler238	1546756540.000	   112.645	0	0	0	0	./wrapper1.sh \[3.8,2.4,2282\] > conn.log
2283	wheeler231	1546756542.480	   115.948	0	0	0	0	./wrapper1.sh \[3.8,2.6,2283\] > conn.log
2284	wheeler236	1546756547.794	   115.694	0	0	0	0	./wrapper1.sh \[3.8,2.8,2284\] > conn.log
2285	wheeler246	1546756570.076	   117.999	0	0	0	0	./wrapper1.sh \[3.8,3.0,2285\] > conn.log
2286	wheeler233	1546756603.081	   118.580	0	0	0	0	./wrapper1.sh \[3.8,3.2,2286\] > conn.log
2287	wheeler232	1546756603.870	   121.109	0	0	0	0	./wrapper1.sh \[3.8,3.4,2287\] > conn.log
2288	wheeler228	1546756608.006	   120.884	0	0	0	0	./wrapper1.sh \[3.8,3.6,2288\] > conn.log
2289	wheeler240	1546756615.925	   125.126	0	0	0	0	./wrapper1.sh \[3.8,3.8,2289\] > conn.log
2290	wheeler230	1546756622.198	   127.409	0	0	0	0	./wrapper1.sh \[3.8,4.0,2290\] > conn.log
2296	wheeler236	1546756663.502	    88.253	0	0	0	0	./wrapper1.sh \[4.0,-5.0,2296\] > conn.log
2291	wheeler235	1546756626.726	   129.223	0	0	0	0	./wrapper1.sh \[3.8,4.2,2291\] > conn.log
2292	wheeler237	1546756632.676	   127.901	0	0	0	0	./wrapper1.sh \[3.8,4.4,2292\] > conn.log
2293	wheeler239	1546756648.364	   127.698	0	0	0	0	./wrapper1.sh \[3.8,4.6,2293\] > conn.log
2297	wheeler246	1546756688.089	    87.996	0	0	0	0	./wrapper1.sh \[4.0,-4.8,2297\] > conn.log
2294	wheeler238	1546756652.658	   124.780	0	0	0	0	./wrapper1.sh \[3.8,4.8,2294\] > conn.log
2295	wheeler231	1546756658.441	   129.541	0	0	0	0	./wrapper1.sh \[3.8,5.0,2295\] > conn.log
2298	wheeler233	1546756721.676	    89.864	0	0	0	0	./wrapper1.sh \[4.0,-4.6,2298\] > conn.log
2299	wheeler232	1546756724.993	    88.052	0	0	0	0	./wrapper1.sh \[4.0,-4.4,2299\] > conn.log
2300	wheeler228	1546756728.903	    89.860	0	0	0	0	./wrapper1.sh \[4.0,-4.2,2300\] > conn.log
2301	wheeler240	1546756741.063	    89.666	0	0	0	0	./wrapper1.sh \[4.0,-4.0,2301\] > conn.log
2302	wheeler230	1546756749.619	    90.085	0	0	0	0	./wrapper1.sh \[4.0,-3.8,2302\] > conn.log
2303	wheeler236	1546756751.771	    89.992	0	0	0	0	./wrapper1.sh \[4.0,-3.6,2303\] > conn.log
2304	wheeler235	1546756755.963	    90.908	0	0	0	0	./wrapper1.sh \[4.0,-3.4,2304\] > conn.log
2305	wheeler237	1546756760.590	    88.993	0	0	0	0	./wrapper1.sh \[4.0,-3.2,2305\] > conn.log
2307	wheeler246	1546756776.098	    90.312	0	0	0	0	./wrapper1.sh \[4.0,-2.8,2307\] > conn.log
2306	wheeler239	1546756776.075	    90.631	0	0	0	0	./wrapper1.sh \[4.0,-3.0,2306\] > conn.log
2308	wheeler238	1546756777.452	    91.469	0	0	0	0	./wrapper1.sh \[4.0,-2.6,2308\] > conn.log
2309	wheeler231	1546756787.997	    89.793	0	0	0	0	./wrapper1.sh \[4.0,-2.4,2309\] > conn.log
2311	wheeler232	1546756813.057	    89.494	0	0	0	0	./wrapper1.sh \[4.0,-2.0,2311\] > conn.log
2310	wheeler233	1546756811.550	    93.815	0	0	0	0	./wrapper1.sh \[4.0,-2.2,2310\] > conn.log
2312	wheeler228	1546756818.778	    89.251	0	0	0	0	./wrapper1.sh \[4.0,-1.8,2312\] > conn.log
2313	wheeler240	1546756830.741	    90.377	0	0	0	0	./wrapper1.sh \[4.0,-1.6,2313\] > conn.log
2315	wheeler236	1546756841.774	    91.146	0	0	0	0	./wrapper1.sh \[4.0,-1.2,2315\] > conn.log
2314	wheeler230	1546756839.718	    94.203	0	0	0	0	./wrapper1.sh \[4.0,-1.4,2314\] > conn.log
2316	wheeler235	1546756846.884	    90.763	0	0	0	0	./wrapper1.sh \[4.0,-1.0,2316\] > conn.log
2317	wheeler237	1546756849.596	    92.080	0	0	0	0	./wrapper1.sh \[4.0,-0.8,2317\] > conn.log
2319	wheeler239	1546756866.719	    93.250	0	0	0	0	./wrapper1.sh \[4.0,-0.4,2319\] > conn.log
2318	wheeler246	1546756866.423	    94.555	0	0	0	0	./wrapper1.sh \[4.0,-0.6,2318\] > conn.log
2320	wheeler238	1546756868.933	    95.211	0	0	0	0	./wrapper1.sh \[4.0,-0.2,2320\] > conn.log
2321	wheeler231	1546756877.803	    94.289	0	0	0	0	./wrapper1.sh \[4.0,0.0,2321\] > conn.log
2322	wheeler232	1546756902.566	    94.204	0	0	0	0	./wrapper1.sh \[4.0,0.2,2322\] > conn.log
2323	wheeler233	1546756905.377	    95.117	0	0	0	0	./wrapper1.sh \[4.0,0.4,2323\] > conn.log
2324	wheeler228	1546756908.043	    95.749	0	0	0	0	./wrapper1.sh \[4.0,0.6,2324\] > conn.log
2325	wheeler240	1546756921.133	    94.869	0	0	0	0	./wrapper1.sh \[4.0,0.8,2325\] > conn.log
2326	wheeler236	1546756932.935	    97.059	0	0	0	0	./wrapper1.sh \[4.0,1.0,2326\] > conn.log
2327	wheeler230	1546756933.933	    97.352	0	0	0	0	./wrapper1.sh \[4.0,1.2,2327\] > conn.log
2328	wheeler235	1546756937.658	   100.745	0	0	0	0	./wrapper1.sh \[4.0,1.4,2328\] > conn.log
2329	wheeler237	1546756941.688	   101.713	0	0	0	0	./wrapper1.sh \[4.0,1.6,2329\] > conn.log
2330	wheeler239	1546756959.984	   106.187	0	0	0	0	./wrapper1.sh \[4.0,1.8,2330\] > conn.log
2331	wheeler246	1546756960.991	   108.325	0	0	0	0	./wrapper1.sh \[4.0,2.0,2331\] > conn.log
2332	wheeler238	1546756964.160	   110.930	0	0	0	0	./wrapper1.sh \[4.0,2.2,2332\] > conn.log
2333	wheeler231	1546756972.106	   113.167	0	0	0	0	./wrapper1.sh \[4.0,2.4,2333\] > conn.log
2334	wheeler232	1546756996.786	   119.397	0	0	0	0	./wrapper1.sh \[4.0,2.6,2334\] > conn.log
2335	wheeler233	1546757000.506	   116.480	0	0	0	0	./wrapper1.sh \[4.0,2.8,2335\] > conn.log
2336	wheeler228	1546757003.804	   117.045	0	0	0	0	./wrapper1.sh \[4.0,3.0,2336\] > conn.log
2337	wheeler240	1546757016.014	   117.694	0	0	0	0	./wrapper1.sh \[4.0,3.2,2337\] > conn.log
2338	wheeler236	1546757030.011	   120.903	0	0	0	0	./wrapper1.sh \[4.0,3.4,2338\] > conn.log
2339	wheeler230	1546757031.299	   123.586	0	0	0	0	./wrapper1.sh \[4.0,3.6,2339\] > conn.log
2340	wheeler235	1546757038.418	   125.576	0	0	0	0	./wrapper1.sh \[4.0,3.8,2340\] > conn.log
2341	wheeler237	1546757043.414	   129.405	0	0	0	0	./wrapper1.sh \[4.0,4.0,2341\] > conn.log
2342	wheeler239	1546757066.186	   131.051	0	0	0	0	./wrapper1.sh \[4.0,4.2,2342\] > conn.log
2343	wheeler246	1546757069.331	   131.799	0	0	0	0	./wrapper1.sh \[4.0,4.4,2343\] > conn.log
2344	wheeler238	1546757075.103	   130.388	0	0	0	0	./wrapper1.sh \[4.0,4.6,2344\] > conn.log
2348	wheeler228	1546757120.862	    88.786	0	0	0	0	./wrapper1.sh \[4.2,-4.8,2348\] > conn.log
2345	wheeler231	1546757085.286	   127.674	0	0	0	0	./wrapper1.sh \[4.0,4.8,2345\] > conn.log
2347	wheeler233	1546757116.998	   104.300	0	0	0	0	./wrapper1.sh \[4.2,-5.0,2347\] > conn.log
2349	wheeler240	1546757133.722	    88.927	0	0	0	0	./wrapper1.sh \[4.2,-4.6,2349\] > conn.log
2346	wheeler232	1546757116.198	   124.391	0	0	0	0	./wrapper1.sh \[4.0,5.0,2346\] > conn.log
2350	wheeler236	1546757150.930	    90.100	0	0	0	0	./wrapper1.sh \[4.2,-4.4,2350\] > conn.log
2351	wheeler230	1546757154.898	    90.431	0	0	0	0	./wrapper1.sh \[4.2,-4.2,2351\] > conn.log
2352	wheeler235	1546757164.007	    89.927	0	0	0	0	./wrapper1.sh \[4.2,-4.0,2352\] > conn.log
2353	wheeler237	1546757172.834	    89.982	0	0	0	0	./wrapper1.sh \[4.2,-3.8,2353\] > conn.log
2354	wheeler239	1546757197.256	    90.029	0	0	0	0	./wrapper1.sh \[4.2,-3.6,2354\] > conn.log
2355	wheeler246	1546757201.144	    90.197	0	0	0	0	./wrapper1.sh \[4.2,-3.4,2355\] > conn.log
2356	wheeler238	1546757205.502	    90.924	0	0	0	0	./wrapper1.sh \[4.2,-3.2,2356\] > conn.log
2357	wheeler228	1546757209.660	    88.899	0	0	0	0	./wrapper1.sh \[4.2,-3.0,2357\] > conn.log
2358	wheeler231	1546757212.972	    90.515	0	0	0	0	./wrapper1.sh \[4.2,-2.8,2358\] > conn.log
2359	wheeler233	1546757221.308	    90.474	0	0	0	0	./wrapper1.sh \[4.2,-2.6,2359\] > conn.log
2360	wheeler240	1546757222.661	    89.496	0	0	0	0	./wrapper1.sh \[4.2,-2.4,2360\] > conn.log
2361	wheeler232	1546757240.604	    88.255	0	0	0	0	./wrapper1.sh \[4.2,-2.2,2361\] > conn.log
2362	wheeler236	1546757241.042	    89.816	0	0	0	0	./wrapper1.sh \[4.2,-2.0,2362\] > conn.log
2363	wheeler230	1546757245.342	    89.108	0	0	0	0	./wrapper1.sh \[4.2,-1.8,2363\] > conn.log
2364	wheeler235	1546757253.946	    89.912	0	0	0	0	./wrapper1.sh \[4.2,-1.6,2364\] > conn.log
2365	wheeler237	1546757262.832	    89.842	0	0	0	0	./wrapper1.sh \[4.2,-1.4,2365\] > conn.log
2366	wheeler239	1546757287.299	    90.776	0	0	0	0	./wrapper1.sh \[4.2,-1.2,2366\] > conn.log
2367	wheeler246	1546757291.354	    91.180	0	0	0	0	./wrapper1.sh \[4.2,-1.0,2367\] > conn.log
2368	wheeler238	1546757296.439	    93.429	0	0	0	0	./wrapper1.sh \[4.2,-0.8,2368\] > conn.log
2369	wheeler228	1546757298.570	    96.374	0	0	0	0	./wrapper1.sh \[4.2,-0.6,2369\] > conn.log
2370	wheeler231	1546757303.499	    96.184	0	0	0	0	./wrapper1.sh \[4.2,-0.4,2370\] > conn.log
2372	wheeler240	1546757312.168	    94.446	0	0	0	0	./wrapper1.sh \[4.2,0.0,2372\] > conn.log
2371	wheeler233	1546757311.795	    96.333	0	0	0	0	./wrapper1.sh \[4.2,-0.2,2371\] > conn.log
2373	wheeler232	1546757328.878	    95.183	0	0	0	0	./wrapper1.sh \[4.2,0.2,2373\] > conn.log
2374	wheeler236	1546757330.870	    95.192	0	0	0	0	./wrapper1.sh \[4.2,0.4,2374\] > conn.log
2375	wheeler230	1546757334.463	    94.840	0	0	0	0	./wrapper1.sh \[4.2,0.6,2375\] > conn.log
2376	wheeler235	1546757343.871	    95.566	0	0	0	0	./wrapper1.sh \[4.2,0.8,2376\] > conn.log
2377	wheeler237	1546757352.686	    97.054	0	0	0	0	./wrapper1.sh \[4.2,1.0,2377\] > conn.log
2378	wheeler239	1546757378.090	    97.703	0	0	0	0	./wrapper1.sh \[4.2,1.2,2378\] > conn.log
2379	wheeler246	1546757382.548	   103.618	0	0	0	0	./wrapper1.sh \[4.2,1.4,2379\] > conn.log
2380	wheeler238	1546757389.883	   103.203	0	0	0	0	./wrapper1.sh \[4.2,1.6,2380\] > conn.log
2381	wheeler228	1546757394.957	   104.190	0	0	0	0	./wrapper1.sh \[4.2,1.8,2381\] > conn.log
2382	wheeler231	1546757399.695	   107.314	0	0	0	0	./wrapper1.sh \[4.2,2.0,2382\] > conn.log
2383	wheeler240	1546757406.627	   111.725	0	0	0	0	./wrapper1.sh \[4.2,2.2,2383\] > conn.log
2384	wheeler233	1546757408.144	   113.667	0	0	0	0	./wrapper1.sh \[4.2,2.4,2384\] > conn.log
2385	wheeler232	1546757424.074	   117.253	0	0	0	0	./wrapper1.sh \[4.2,2.6,2385\] > conn.log
2386	wheeler236	1546757426.073	   116.509	0	0	0	0	./wrapper1.sh \[4.2,2.8,2386\] > conn.log
2387	wheeler230	1546757429.316	   118.127	0	0	0	0	./wrapper1.sh \[4.2,3.0,2387\] > conn.log
2388	wheeler235	1546757439.453	   120.092	0	0	0	0	./wrapper1.sh \[4.2,3.2,2388\] > conn.log
2389	wheeler237	1546757449.754	   121.511	0	0	0	0	./wrapper1.sh \[4.2,3.4,2389\] > conn.log
2390	wheeler239	1546757475.809	   122.835	0	0	0	0	./wrapper1.sh \[4.2,3.6,2390\] > conn.log
2391	wheeler246	1546757486.179	   126.968	0	0	0	0	./wrapper1.sh \[4.2,3.8,2391\] > conn.log
2392	wheeler238	1546757493.098	   131.062	0	0	0	0	./wrapper1.sh \[4.2,4.0,2392\] > conn.log
2398	wheeler236	1546757542.594	    89.064	0	0	0	0	./wrapper1.sh \[4.4,-5.0,2398\] > conn.log
2393	wheeler228	1546757499.161	   132.878	0	0	0	0	./wrapper1.sh \[4.2,4.2,2393\] > conn.log
2399	wheeler230	1546757547.455	    88.512	0	0	0	0	./wrapper1.sh \[4.4,-4.8,2399\] > conn.log
2394	wheeler231	1546757507.025	   133.411	0	0	0	0	./wrapper1.sh \[4.2,4.4,2394\] > conn.log
2400	wheeler235	1546757559.559	    90.247	0	0	0	0	./wrapper1.sh \[4.4,-4.6,2400\] > conn.log
2395	wheeler240	1546757518.365	   132.730	0	0	0	0	./wrapper1.sh \[4.2,4.6,2395\] > conn.log
2396	wheeler233	1546757521.823	   129.847	0	0	0	0	./wrapper1.sh \[4.2,4.8,2396\] > conn.log
2401	wheeler237	1546757571.278	    89.531	0	0	0	0	./wrapper1.sh \[4.4,-4.4,2401\] > conn.log
2397	wheeler232	1546757541.343	   127.032	0	0	0	0	./wrapper1.sh \[4.2,5.0,2397\] > conn.log
2402	wheeler239	1546757598.659	    88.893	0	0	0	0	./wrapper1.sh \[4.4,-4.2,2402\] > conn.log
